Entity,Code,Day,p_avg_all_ages
Mayotte,MYT,2021-01-31,35.29
Mayotte,MYT,2021-02-07,61.76
Mayotte,MYT,2021-02-14,250
Mayotte,MYT,2021-02-21,220
Mayotte,MYT,2021-02-28,283.33
Mayotte,MYT,2021-03-07,187.88
Mayotte,MYT,2021-03-14,112.5
Mayotte,MYT,2021-03-21,47.89
Mayotte,MYT,2021-03-28,58.73
Mayotte,MYT,2021-04-04,37.5
Mayotte,MYT,2021-04-11,33.93
Mayotte,MYT,2021-04-18,26.76
Mayotte,MYT,2021-04-25,47.54
Mayotte,MYT,2021-05-02,7.14
Mayotte,MYT,2021-05-09,-48.05
Mayotte,MYT,2021-05-16,81.82
Mayotte,MYT,2021-05-23,47.73
Mayotte,MYT,2021-05-30,25
Mayotte,MYT,2021-06-06,123.4
Mayotte,MYT,2021-06-13,-21.43
Mayotte,MYT,2021-06-20,-5.8
Mayotte,MYT,2021-06-27,10.17
Mayotte,MYT,2021-07-04,31.15
Mayotte,MYT,2021-07-11,45.16
Mayotte,MYT,2021-07-18,18.18
Mayotte,MYT,2021-07-25,20.97
Mayotte,MYT,2021-08-01,6.67
Mayotte,MYT,2021-08-08,-31.51
Mayotte,MYT,2021-08-15,52.54
Mayotte,MYT,2021-08-22,52.78
Mayotte,MYT,2021-08-29,72.13
Mayotte,MYT,2021-09-05,6.56
Mayotte,MYT,2021-09-12,17.98
Mayotte,MYT,2021-09-19,89.66
Mayotte,MYT,2021-09-26,101.92
Mayotte,MYT,2021-10-03,120
Mayotte,MYT,2021-10-10,4.94
Mayotte,MYT,2021-10-17,108.33
Mayotte,MYT,2021-10-24,17.19
Mayotte,MYT,2021-10-31,-3.61
Mayotte,MYT,2021-11-07,11.11
Mayotte,MYT,2021-11-14,69.35
Mayotte,MYT,2021-11-21,37.1
Mayotte,MYT,2021-11-28,4.17
Mayotte,MYT,2021-12-05,19.05
Mayotte,MYT,2021-12-12,40
Mayotte,MYT,2021-12-19,72.13
Mayotte,MYT,2021-12-26,133.33
Mayotte,MYT,2022-01-02,137.7
Mayotte,MYT,2022-01-09,116.67
Mayotte,MYT,2022-01-16,100
Mayotte,MYT,2022-01-23,123.08
Mayotte,MYT,2022-01-30,35.29
Mayotte,MYT,2022-02-06,17.65
Mayotte,MYT,2022-02-13,-7.14
Mayotte,MYT,2022-02-20,-26.67
Mayotte,MYT,2022-02-27,41.67
Mayotte,MYT,2022-03-06,36.36
Mayotte,MYT,2022-03-13,37.5
Mexico,MEX,2020-01-05,6.76
Mexico,MEX,2020-01-12,8.99
Mexico,MEX,2020-01-19,6.44
Mexico,MEX,2020-01-26,4.14
Mexico,MEX,2020-02-02,1.97
Mexico,MEX,2020-02-09,5.1
Mexico,MEX,2020-02-16,1.57
Mexico,MEX,2020-02-23,0.9
Mexico,MEX,2020-03-01,-1.66
Mexico,MEX,2020-03-08,1.63
Mexico,MEX,2020-03-15,2.64
Mexico,MEX,2020-03-22,-1.73
Mexico,MEX,2020-03-29,4.2
Mexico,MEX,2020-04-05,2.32
Mexico,MEX,2020-04-12,9.2
Mexico,MEX,2020-04-19,17.95
Mexico,MEX,2020-04-26,32.57
Mexico,MEX,2020-05-03,46.81
Mexico,MEX,2020-05-10,61.55
Mexico,MEX,2020-05-17,73.88
Mexico,MEX,2020-05-24,78.31
Mexico,MEX,2020-05-31,83.5
Mexico,MEX,2020-06-07,92.29
Mexico,MEX,2020-06-14,99.76
Mexico,MEX,2020-06-21,98.96
Mexico,MEX,2020-06-28,100.17
Mexico,MEX,2020-07-05,104.47
Mexico,MEX,2020-07-12,111.9
Mexico,MEX,2020-07-19,109.65
Mexico,MEX,2020-07-26,103.21
Mexico,MEX,2020-08-02,94.24
Mexico,MEX,2020-08-09,90.51
Mexico,MEX,2020-08-16,80.65
Mexico,MEX,2020-08-23,75.51
Mexico,MEX,2020-08-30,68.98
Mexico,MEX,2020-09-06,62.1
Mexico,MEX,2020-09-13,54.24
Mexico,MEX,2020-09-20,47.18
Mexico,MEX,2020-09-27,51.37
Mexico,MEX,2020-10-04,44.18
Mexico,MEX,2020-10-11,47.08
Mexico,MEX,2020-10-18,46.18
Mexico,MEX,2020-10-25,51.26
Mexico,MEX,2020-11-01,53.93
Mexico,MEX,2020-11-08,62.17
Mexico,MEX,2020-11-15,61.93
Mexico,MEX,2020-11-22,60.37
Mexico,MEX,2020-11-29,64.06
Mexico,MEX,2020-12-06,69.94
Mexico,MEX,2020-12-13,74.79
Mexico,MEX,2020-12-20,82.76
Mexico,MEX,2020-12-27,92.3
Mexico,MEX,2021-01-03,112.61
Mexico,MEX,2021-01-10,133.74
Mexico,MEX,2021-01-17,182.35
Mexico,MEX,2021-01-24,193.19
Mexico,MEX,2021-01-31,145.19
Mexico,MEX,2021-02-07,113.91
Mexico,MEX,2021-02-14,80.49
Mexico,MEX,2021-02-21,73.55
Mexico,MEX,2021-02-28,67.79
Mexico,MEX,2021-03-07,45.87
Mexico,MEX,2021-03-14,44.13
Mexico,MEX,2021-03-21,37.9
Mexico,MEX,2021-03-28,33.55
Mexico,MEX,2021-04-04,30.42
Mexico,MEX,2021-04-11,32.58
Mexico,MEX,2021-04-18,33.05
Mexico,MEX,2021-04-25,27.18
Mexico,MEX,2021-05-02,21.65
Mexico,MEX,2021-05-09,19.66
Mexico,MEX,2021-05-16,17.25
Mexico,MEX,2021-05-23,13.08
Mexico,MEX,2021-05-30,11.91
Mexico,MEX,2021-06-06,12.42
Mexico,MEX,2021-06-13,14.5
Mexico,MEX,2021-06-20,17.32
Mexico,MEX,2021-06-27,15.85
Mexico,MEX,2021-07-04,20.23
Mexico,MEX,2021-07-11,25.86
Mexico,MEX,2021-07-18,34.44
Mexico,MEX,2021-07-25,48.62
Mexico,MEX,2021-08-01,67.13
Mexico,MEX,2021-08-08,88.8
Mexico,MEX,2021-08-15,109.53
Mexico,MEX,2021-08-22,120.91
Mexico,MEX,2021-08-29,116.22
Mexico,MEX,2021-09-05,114.48
Mexico,MEX,2021-09-12,101.83
Mexico,MEX,2021-09-19,87.39
Mexico,MEX,2021-09-26,71.54
Mexico,MEX,2021-10-03,63.03
Mexico,MEX,2021-10-10,48.98
Mexico,MEX,2021-10-17,41.54
Mexico,MEX,2021-10-24,29.61
Mexico,MEX,2021-10-31,24.14
Mexico,MEX,2021-11-07,21.54
Mexico,MEX,2021-11-14,20.32
Mexico,MEX,2021-11-21,18
Mexico,MEX,2021-11-28,12.06
Mexico,MEX,2021-12-05,12.88
Mexico,MEX,2021-12-12,11.18
Mexico,MEX,2021-12-19,5.3
Mexico,MEX,2021-12-26,6.59
Mexico,MEX,2022-01-02,1.96
Moldova,MDA,2020-01-31,-12.66
Moldova,MDA,2020-02-29,-6.65
Moldova,MDA,2020-03-31,-20.04
Moldova,MDA,2020-04-30,-26.54
Moldova,MDA,2020-05-31,21.08
Moldova,MDA,2020-06-30,12.92
Moldova,MDA,2020-07-31,21.67
Moldova,MDA,2020-08-31,1.68
Moldova,MDA,2020-09-30,22.92
Moldova,MDA,2020-10-31,21.61
Moldova,MDA,2020-11-30,14.75
Moldova,MDA,2020-12-31,49.82
Moldova,MDA,2021-01-31,3.7
Moldova,MDA,2021-02-28,11.22
Moldova,MDA,2021-03-31,44.92
Moldova,MDA,2021-04-30,40.31
Moldova,MDA,2021-05-31,5.6
Moldova,MDA,2021-06-30,2.27
Moldova,MDA,2021-07-31,6.84
Moldova,MDA,2021-08-31,-6.14
Moldova,MDA,2021-09-30,26.71
Moldova,MDA,2021-10-31,51.31
Moldova,MDA,2021-11-30,44.76
Moldova,MDA,2021-12-31,5.48
Monaco,MCO,2020-01-31,-12.88
Monaco,MCO,2020-02-29,-21.74
Monaco,MCO,2020-03-31,18.83
Monaco,MCO,2020-04-30,5.63
Monaco,MCO,2020-05-31,-5
Monaco,MCO,2020-06-30,1.04
Monaco,MCO,2020-07-31,-13.55
Monaco,MCO,2020-08-31,10.82
Monaco,MCO,2020-09-30,7.32
Monaco,MCO,2020-10-31,4.44
Monaco,MCO,2020-11-30,-19.54
Monaco,MCO,2020-12-31,17.51
Monaco,MCO,2021-01-31,9.85
Monaco,MCO,2021-02-28,52.17
Monaco,MCO,2021-03-31,47.98
Monaco,MCO,2021-04-30,-6.1
Monaco,MCO,2021-05-31,45
Monaco,MCO,2021-06-30,-30.05
Monaco,MCO,2021-07-31,-8.88
Monaco,MCO,2021-08-31,15.98
Monaco,MCO,2021-09-30,12.2
Monaco,MCO,2021-10-31,11.11
Monaco,MCO,2021-11-30,-31.03
Monaco,MCO,2021-12-31,33.64
Monaco,MCO,2022-01-31,-3.41
Monaco,MCO,2022-02-28,-28.26
Monaco,MCO,2022-03-31,12.11
Mongolia,MNG,2020-01-31,-3.44
Mongolia,MNG,2020-02-29,-0.22
Mongolia,MNG,2020-03-31,-10.14
Mongolia,MNG,2020-04-30,-2.6
Mongolia,MNG,2020-05-31,-9.33
Mongolia,MNG,2020-06-30,-1.69
Mongolia,MNG,2020-07-31,1.87
Mongolia,MNG,2020-08-31,-2.61
Mongolia,MNG,2020-09-30,1.18
Mongolia,MNG,2020-10-31,2.16
Mongolia,MNG,2020-11-30,-2.61
Mongolia,MNG,2020-12-31,-18.35
Mongolia,MNG,2021-01-31,-18.63
Mongolia,MNG,2021-02-28,-4.9
Mongolia,MNG,2021-03-31,-3.95
Mongolia,MNG,2021-04-30,10.33
Mongolia,MNG,2021-05-31,-1.24
Mongolia,MNG,2021-06-30,29.1
Mongolia,MNG,2021-07-31,32.18
Mongolia,MNG,2021-08-31,22.79
Mongolia,MNG,2021-09-30,45.9
Mongolia,MNG,2021-10-31,64.81
Mongolia,MNG,2021-11-30,48.61
Mongolia,MNG,2021-12-31,19.42
Mongolia,MNG,2022-01-31,-4.92
Mongolia,MNG,2022-02-28,14.31
Mongolia,MNG,2022-03-31,4.05
Montenegro,MNE,2020-01-05,-43.05
Montenegro,MNE,2020-01-12,-20.77
Montenegro,MNE,2020-01-19,-4.35
Montenegro,MNE,2020-01-26,-7.51
Montenegro,MNE,2020-02-02,-5.44
Montenegro,MNE,2020-02-09,12.78
Montenegro,MNE,2020-02-16,1.72
Montenegro,MNE,2020-02-23,-2.87
Montenegro,MNE,2020-03-01,-15.72
Montenegro,MNE,2020-03-08,1.59
Montenegro,MNE,2020-03-15,-6.15
Montenegro,MNE,2020-03-22,-3.96
Montenegro,MNE,2020-03-29,28.42
Montenegro,MNE,2020-04-05,-13.36
Montenegro,MNE,2020-04-12,3.36
Montenegro,MNE,2020-04-19,-3.75
Montenegro,MNE,2020-04-26,-18.55
Montenegro,MNE,2020-05-03,-7.28
Montenegro,MNE,2020-05-10,-13.16
Montenegro,MNE,2020-05-17,4.55
Montenegro,MNE,2020-05-24,1.8
Montenegro,MNE,2020-05-31,4.55
Montenegro,MNE,2020-06-07,-7.74
Montenegro,MNE,2020-06-14,-7.07
Montenegro,MNE,2020-06-21,-12.17
Montenegro,MNE,2020-06-28,-3.04
Montenegro,MNE,2020-07-05,38.74
Montenegro,MNE,2020-07-12,20.18
Montenegro,MNE,2020-07-19,28.98
Montenegro,MNE,2020-07-26,20.37
Montenegro,MNE,2020-08-02,26.47
Montenegro,MNE,2020-08-09,6.68
Montenegro,MNE,2020-08-16,2.75
Montenegro,MNE,2020-08-23,24.55
Montenegro,MNE,2020-08-30,31.88
Montenegro,MNE,2020-09-06,23.54
Montenegro,MNE,2020-09-13,14.39
Montenegro,MNE,2020-09-20,14.91
Montenegro,MNE,2020-09-27,35.33
Montenegro,MNE,2020-10-04,18.44
Montenegro,MNE,2020-10-11,25.86
Montenegro,MNE,2020-10-18,36.83
Montenegro,MNE,2020-10-25,55.61
Montenegro,MNE,2020-11-01,46.91
Montenegro,MNE,2020-11-08,43.33
Montenegro,MNE,2020-11-15,31.62
Montenegro,MNE,2020-11-22,61.81
Montenegro,MNE,2020-11-29,39.67
Montenegro,MNE,2020-12-06,32.54
Montenegro,MNE,2020-12-13,18.8
Montenegro,MNE,2020-12-20,31.72
Montenegro,MNE,2020-12-27,38.13
Montenegro,MNE,2021-01-03,72.66
Montenegro,MNE,2021-01-10,31.79
Montenegro,MNE,2021-01-17,18.51
Montenegro,MNE,2021-01-24,27.97
Montenegro,MNE,2021-01-31,20.31
Montenegro,MNE,2021-02-07,38.1
Montenegro,MNE,2021-02-14,54.14
Montenegro,MNE,2021-02-21,65.1
Montenegro,MNE,2021-02-28,50.48
Montenegro,MNE,2021-03-07,55.81
Montenegro,MNE,2021-03-14,52.74
Montenegro,MNE,2021-03-21,91.86
Montenegro,MNE,2021-03-28,40.24
Montenegro,MNE,2021-04-04,90.07
Montenegro,MNE,2021-04-11,44.64
Montenegro,MNE,2021-04-18,56.3
Montenegro,MNE,2021-04-25,64.4
Montenegro,MNE,2021-05-02,51.61
Montenegro,MNE,2021-05-09,27.48
Montenegro,MNE,2021-05-16,51.74
Montenegro,MNE,2021-05-23,41.82
Montenegro,MNE,2021-05-30,-0.9
Montenegro,MNE,2021-06-06,30
Montenegro,MNE,2021-06-13,-20.92
Montenegro,MNE,2021-06-20,11.84
Montenegro,MNE,2021-06-27,7.83
Montenegro,MNE,2021-07-04,10.46
Montenegro,MNE,2021-07-11,23.42
Montenegro,MNE,2021-07-18,1.75
Montenegro,MNE,2021-07-25,14.84
Montenegro,MNE,2021-08-01,13.43
Montenegro,MNE,2021-08-08,13.9
Montenegro,MNE,2021-08-15,48.21
Montenegro,MNE,2021-08-22,53.21
Montenegro,MNE,2021-08-29,60.91
Montenegro,MNE,2021-09-05,59.39
Montenegro,MNE,2021-09-12,46.91
Montenegro,MNE,2021-09-19,75.28
Montenegro,MNE,2021-09-26,62.28
Montenegro,MNE,2021-10-03,61.69
Montenegro,MNE,2021-10-10,35.93
Montenegro,MNE,2021-10-17,69.52
Montenegro,MNE,2021-10-24,42.86
Montenegro,MNE,2021-10-31,60.71
Netherlands,NLD,2020-01-05,-5.45
Netherlands,NLD,2020-01-12,0.31
Netherlands,NLD,2020-01-19,-4.04
Netherlands,NLD,2020-01-26,-8.71
Netherlands,NLD,2020-02-02,-4.42
Netherlands,NLD,2020-02-09,-2.87
Netherlands,NLD,2020-02-16,-4.08
Netherlands,NLD,2020-02-23,-12.69
Netherlands,NLD,2020-03-01,-6.4
Netherlands,NLD,2020-03-08,-6.96
Netherlands,NLD,2020-03-15,0.82
Netherlands,NLD,2020-03-22,17.8
Netherlands,NLD,2020-03-29,46.5
Netherlands,NLD,2020-04-05,74.62
Netherlands,NLD,2020-04-12,75.02
Netherlands,NLD,2020-04-19,52.09
Netherlands,NLD,2020-04-26,39.83
Netherlands,NLD,2020-05-03,23.86
Netherlands,NLD,2020-05-10,7.39
Netherlands,NLD,2020-05-17,1.92
Netherlands,NLD,2020-05-24,1.82
Netherlands,NLD,2020-05-31,0.74
Netherlands,NLD,2020-06-07,1.39
Netherlands,NLD,2020-06-14,2.21
Netherlands,NLD,2020-06-21,3
Netherlands,NLD,2020-06-28,-0.1
Netherlands,NLD,2020-07-05,-3.71
Netherlands,NLD,2020-07-12,-0.61
Netherlands,NLD,2020-07-19,-4.89
Netherlands,NLD,2020-07-26,-0.56
Netherlands,NLD,2020-08-02,2.53
Netherlands,NLD,2020-08-09,0.51
Netherlands,NLD,2020-08-16,24.73
Netherlands,NLD,2020-08-23,9.75
Netherlands,NLD,2020-08-30,5.07
Netherlands,NLD,2020-09-06,4.83
Netherlands,NLD,2020-09-13,3.71
Netherlands,NLD,2020-09-20,3.57
Netherlands,NLD,2020-09-27,7.26
Netherlands,NLD,2020-10-04,10.35
Netherlands,NLD,2020-10-11,7.39
Netherlands,NLD,2020-10-18,16.84
Netherlands,NLD,2020-10-25,23.1
Netherlands,NLD,2020-11-01,32.04
Netherlands,NLD,2020-11-08,26.16
Netherlands,NLD,2020-11-15,25.63
Netherlands,NLD,2020-11-22,14.83
Netherlands,NLD,2020-11-29,17.28
Netherlands,NLD,2020-12-06,19.08
Netherlands,NLD,2020-12-13,17.48
Netherlands,NLD,2020-12-20,27.5
Netherlands,NLD,2020-12-27,28.53
Netherlands,NLD,2021-01-03,35.51
Netherlands,NLD,2021-01-10,26.27
Netherlands,NLD,2021-01-17,14.86
Netherlands,NLD,2021-01-24,17.39
Netherlands,NLD,2021-01-31,11.36
Netherlands,NLD,2021-02-07,10.38
Netherlands,NLD,2021-02-14,7.88
Netherlands,NLD,2021-02-21,5.81
Netherlands,NLD,2021-02-28,-5.37
Netherlands,NLD,2021-03-07,-6.19
Netherlands,NLD,2021-03-14,-2.83
Netherlands,NLD,2021-03-21,-4.66
Netherlands,NLD,2021-03-28,-0.75
Netherlands,NLD,2021-04-04,4.44
Netherlands,NLD,2021-04-11,8.65
Netherlands,NLD,2021-04-18,10.34
Netherlands,NLD,2021-04-25,11.03
Netherlands,NLD,2021-05-02,11.76
Netherlands,NLD,2021-05-09,9.95
Netherlands,NLD,2021-05-16,8.43
Netherlands,NLD,2021-05-23,9.7
Netherlands,NLD,2021-05-30,3.14
Netherlands,NLD,2021-06-06,10.96
Netherlands,NLD,2021-06-13,9.03
Netherlands,NLD,2021-06-20,9.13
Netherlands,NLD,2021-06-27,2.2
Netherlands,NLD,2021-07-04,4.94
Netherlands,NLD,2021-07-11,3.59
Netherlands,NLD,2021-07-18,8.99
Netherlands,NLD,2021-07-25,4.44
Netherlands,NLD,2021-08-01,8.37
Netherlands,NLD,2021-08-08,13.8
Netherlands,NLD,2021-08-15,8.04
Netherlands,NLD,2021-08-22,12.68
Netherlands,NLD,2021-08-29,12.56
Netherlands,NLD,2021-09-05,9.87
Netherlands,NLD,2021-09-12,20.33
Netherlands,NLD,2021-09-19,10.36
Netherlands,NLD,2021-09-26,9.96
Netherlands,NLD,2021-10-03,13.97
Netherlands,NLD,2021-10-10,12.85
Netherlands,NLD,2021-10-17,8.81
Netherlands,NLD,2021-10-24,18.69
Netherlands,NLD,2021-10-31,20.85
Netherlands,NLD,2021-11-07,25.88
Netherlands,NLD,2021-11-14,33.01
Netherlands,NLD,2021-11-21,40.16
Netherlands,NLD,2021-11-28,44.27
Netherlands,NLD,2021-12-05,51.11
Netherlands,NLD,2021-12-12,47.21
Netherlands,NLD,2021-12-19,31.17
Netherlands,NLD,2021-12-26,21.99
Netherlands,NLD,2022-01-02,21.12
Netherlands,NLD,2022-01-09,4.52
Netherlands,NLD,2022-01-16,-6.01
Netherlands,NLD,2022-01-23,-3.22
Netherlands,NLD,2022-01-30,-4.16
Netherlands,NLD,2022-02-06,-1.01
Netherlands,NLD,2022-02-13,-1.48
Netherlands,NLD,2022-02-20,1.07
Netherlands,NLD,2022-02-27,-1.48
Netherlands,NLD,2022-03-06,-2.8
Netherlands,NLD,2022-03-13,0.79
Netherlands,NLD,2022-03-20,11.76
Netherlands,NLD,2022-03-27,17.8
Netherlands,NLD,2022-04-03,16.73
Netherlands,NLD,2022-04-10,21.98
Netherlands,NLD,2022-04-17,21.93
Netherlands,NLD,2022-04-24,15.94
New Caledonia,NCL,2020-01-31,4.52
New Caledonia,NCL,2020-02-29,20.63
New Caledonia,NCL,2020-03-31,16.41
New Caledonia,NCL,2020-04-30,-26.42
New Caledonia,NCL,2020-05-31,3.27
New Caledonia,NCL,2020-06-30,5.38
New Caledonia,NCL,2020-07-31,1.62
New Caledonia,NCL,2020-08-31,-2.89
New Caledonia,NCL,2020-09-30,-11.67
New Caledonia,NCL,2020-10-31,9.35
New Caledonia,NCL,2020-11-30,-17.34
New Caledonia,NCL,2020-12-31,2.06
New Zealand,NZL,2020-01-05,3.79
New Zealand,NZL,2020-01-12,-1.19
New Zealand,NZL,2020-01-19,11.59
New Zealand,NZL,2020-01-26,4.21
New Zealand,NZL,2020-02-02,7.33
New Zealand,NZL,2020-02-09,3.7
New Zealand,NZL,2020-02-16,11.75
New Zealand,NZL,2020-02-23,9.35
New Zealand,NZL,2020-03-01,3.23
New Zealand,NZL,2020-03-08,5.78
New Zealand,NZL,2020-03-15,2.21
New Zealand,NZL,2020-03-22,6.28
New Zealand,NZL,2020-03-29,3.23
New Zealand,NZL,2020-04-05,6.22
New Zealand,NZL,2020-04-12,11.28
New Zealand,NZL,2020-04-19,7.79
New Zealand,NZL,2020-04-26,4.36
New Zealand,NZL,2020-05-03,-8.18
New Zealand,NZL,2020-05-10,-0.41
New Zealand,NZL,2020-05-17,0.75
New Zealand,NZL,2020-05-24,-4.46
New Zealand,NZL,2020-05-31,-8.66
New Zealand,NZL,2020-06-07,-6.96
New Zealand,NZL,2020-06-14,-3.54
New Zealand,NZL,2020-06-21,-5.7
New Zealand,NZL,2020-06-28,-8.14
New Zealand,NZL,2020-07-05,-9.38
New Zealand,NZL,2020-07-12,-12.33
New Zealand,NZL,2020-07-19,-3.75
New Zealand,NZL,2020-07-26,-6.36
New Zealand,NZL,2020-08-02,-7.57
New Zealand,NZL,2020-08-09,-12.64
New Zealand,NZL,2020-08-16,-11.55
New Zealand,NZL,2020-08-23,-4.57
New Zealand,NZL,2020-08-30,-12.59
New Zealand,NZL,2020-09-06,-5.01
New Zealand,NZL,2020-09-13,-8.67
New Zealand,NZL,2020-09-20,-10.05
New Zealand,NZL,2020-09-27,-5.56
New Zealand,NZL,2020-10-04,1.24
New Zealand,NZL,2020-10-11,-7.25
New Zealand,NZL,2020-10-18,0.16
New Zealand,NZL,2020-10-25,12.14
New Zealand,NZL,2020-11-01,-5.65
New Zealand,NZL,2020-11-08,3.24
New Zealand,NZL,2020-11-15,-0.31
New Zealand,NZL,2020-11-22,0.26
New Zealand,NZL,2020-11-29,10.47
New Zealand,NZL,2020-12-06,11.46
New Zealand,NZL,2020-12-13,6.39
New Zealand,NZL,2020-12-20,15.04
New Zealand,NZL,2020-12-27,6.73
New Zealand,NZL,2021-01-03,15.1
New Zealand,NZL,2021-01-10,17.32
New Zealand,NZL,2021-01-17,7.31
New Zealand,NZL,2021-01-24,14.73
New Zealand,NZL,2021-01-31,3.18
New Zealand,NZL,2021-02-07,12.04
New Zealand,NZL,2021-02-14,14.11
New Zealand,NZL,2021-02-21,6.87
New Zealand,NZL,2021-02-28,6.01
New Zealand,NZL,2021-03-07,11.21
New Zealand,NZL,2021-03-14,6.99
New Zealand,NZL,2021-03-21,7.14
New Zealand,NZL,2021-03-28,9.55
New Zealand,NZL,2021-04-04,14.35
New Zealand,NZL,2021-04-11,6.9
New Zealand,NZL,2021-04-18,7.52
New Zealand,NZL,2021-04-25,3.57
New Zealand,NZL,2021-05-02,13.44
New Zealand,NZL,2021-05-09,7.36
New Zealand,NZL,2021-05-16,1.01
New Zealand,NZL,2021-05-23,11.04
New Zealand,NZL,2021-05-30,3.39
New Zealand,NZL,2021-06-06,3.45
New Zealand,NZL,2021-06-13,2
New Zealand,NZL,2021-06-20,10.71
New Zealand,NZL,2021-06-27,-2.61
New Zealand,NZL,2021-07-04,-2.37
New Zealand,NZL,2021-07-11,9.09
New Zealand,NZL,2021-07-18,8.27
New Zealand,NZL,2021-07-25,4.72
New Zealand,NZL,2021-08-01,3.65
New Zealand,NZL,2021-08-08,6.51
New Zealand,NZL,2021-08-15,6.79
New Zealand,NZL,2021-08-22,7.42
New Zealand,NZL,2021-08-29,2.71
New Zealand,NZL,2021-09-05,6.75
New Zealand,NZL,2021-09-12,7.36
New Zealand,NZL,2021-09-19,-5.74
New Zealand,NZL,2021-09-26,-2.77
New Zealand,NZL,2021-10-03,-0.15
New Zealand,NZL,2021-10-10,0
New Zealand,NZL,2021-10-17,-1.16
New Zealand,NZL,2021-10-24,10.26
New Zealand,NZL,2021-10-31,3.84
New Zealand,NZL,2021-11-07,4.52
New Zealand,NZL,2021-11-14,8.31
New Zealand,NZL,2021-11-21,13.3
New Zealand,NZL,2021-11-28,4.03
New Zealand,NZL,2021-12-05,7.24
New Zealand,NZL,2021-12-12,15.1
New Zealand,NZL,2021-12-19,0.57
New Zealand,NZL,2021-12-26,20.71
New Zealand,NZL,2022-01-02,5.87
New Zealand,NZL,2022-01-09,19.07
New Zealand,NZL,2022-01-16,3.4
New Zealand,NZL,2022-01-23,10.2
New Zealand,NZL,2022-01-30,10.71
New Zealand,NZL,2022-02-06,15.36
New Zealand,NZL,2022-02-13,19.58
New Zealand,NZL,2022-02-20,15.91
New Zealand,NZL,2022-02-27,10.06
New Zealand,NZL,2022-03-06,17.8
New Zealand,NZL,2022-03-13,26.56
New Zealand,NZL,2022-03-20,31.46
New Zealand,NZL,2022-03-27,28.26
New Zealand,NZL,2022-04-03,24.79
New Zealand,NZL,2022-04-10,15.7
New Zealand,NZL,2022-04-17,21.71
Nicaragua,NIC,2020-01-31,1.24
Nicaragua,NIC,2020-02-29,2.71
Nicaragua,NIC,2020-03-31,40.71
Nicaragua,NIC,2020-04-30,65.09
Nicaragua,NIC,2020-05-31,69.36
Nicaragua,NIC,2020-06-30,62.47
Nicaragua,NIC,2020-07-31,68.17
Nicaragua,NIC,2020-08-31,69.04
North Macedonia,MKD,2020-01-31,-14
North Macedonia,MKD,2020-02-29,-6.58
North Macedonia,MKD,2020-03-31,-7.15
North Macedonia,MKD,2020-04-30,8.4
North Macedonia,MKD,2020-05-31,1.23
North Macedonia,MKD,2020-06-30,27.82
North Macedonia,MKD,2020-07-31,19.01
North Macedonia,MKD,2020-08-31,17.99
North Macedonia,MKD,2020-09-30,18.73
North Macedonia,MKD,2020-10-31,34.28
North Macedonia,MKD,2020-11-30,133.49
North Macedonia,MKD,2020-12-31,78.29
North Macedonia,MKD,2021-01-31,4.18
North Macedonia,MKD,2021-02-28,20.55
North Macedonia,MKD,2021-03-31,46.59
North Macedonia,MKD,2021-04-30,94.97
North Macedonia,MKD,2021-05-31,49.87
North Macedonia,MKD,2021-06-30,24.72
North Macedonia,MKD,2021-07-31,17.95
North Macedonia,MKD,2021-08-31,40.87
North Macedonia,MKD,2021-09-30,109.81
North Macedonia,MKD,2021-10-31,28.53
North Macedonia,MKD,2021-11-30,45.85
North Macedonia,MKD,2021-12-31,39.4
North Macedonia,MKD,2022-01-31,8.01
North Macedonia,MKD,2022-02-28,71.64
Northern Ireland,,2020-01-05,-14.11
Northern Ireland,,2020-01-12,-1.45
Northern Ireland,,2020-01-19,5.76
Northern Ireland,,2020-01-26,-8.44
Northern Ireland,,2020-02-02,-8.96
Northern Ireland,,2020-02-09,0.42
Northern Ireland,,2020-02-16,-3.35
Northern Ireland,,2020-02-23,-16.95
Northern Ireland,,2020-03-01,4.08
Northern Ireland,,2020-03-08,-9.88
Northern Ireland,,2020-03-15,3.71
Northern Ireland,,2020-03-22,-14.4
Northern Ireland,,2020-03-29,-6.76
Northern Ireland,,2020-04-05,56.68
Northern Ireland,,2020-04-12,45.19
Northern Ireland,,2020-04-19,45.7
Northern Ireland,,2020-04-26,56.98
Northern Ireland,,2020-05-03,43.38
Northern Ireland,,2020-05-10,20.95
Northern Ireland,,2020-05-17,34.88
Northern Ireland,,2020-05-24,10.85
Northern Ireland,,2020-05-31,23.05
Northern Ireland,,2020-06-07,4.25
Northern Ireland,,2020-06-14,2.89
Northern Ireland,,2020-06-21,5.53
Northern Ireland,,2020-06-28,4.31
Northern Ireland,,2020-07-05,3.66
Northern Ireland,,2020-07-12,17.82
Northern Ireland,,2020-07-19,-10.58
Northern Ireland,,2020-07-26,9.41
Northern Ireland,,2020-08-02,-1.87
Northern Ireland,,2020-08-09,8.86
Northern Ireland,,2020-08-16,5.22
Northern Ireland,,2020-08-23,14.48
Northern Ireland,,2020-08-30,22.57
Northern Ireland,,2020-09-06,-9.65
Northern Ireland,,2020-09-13,0.82
Northern Ireland,,2020-09-20,17.43
Northern Ireland,,2020-09-27,13.33
Northern Ireland,,2020-10-04,11.19
Northern Ireland,,2020-10-11,17.97
Northern Ireland,,2020-10-18,-5.63
